internet,male,age,age2,log_expense,Edu_years,caucasian,employed,tvcable,bussines,studying,children,numpeople,single,strat2,strat3,strat4,strat5,strat6
0,1,64,4096,5.747669782,6,0,1,1,0,0,0,3,0,1,0,0,0,0
0,0,43,1849,6.153134933,12,0,1,1,0,0,0,5,1,0,1,0,0,0
0,0,82,6724,6.520859759,0,1,0,1,0,0,0,3,1,0,1,0,0,0
0,0,77,5929,6.663960578,12,0,0,1,0,0,0,4,1,0,0,1,0,0
0,0,99,9801,6.258495425,6,0,0,0,0,0,0,1,1,0,0,0,1,0
0,1,34,1156,6.951642587,6,0,1,1,1,0,0,2,0,0,0,0,1,0
0,0,46,2116,6.153134933,6,0,1,1,0,1,2,4,1,1,0,0,0,0
1,0,60,3600,6.258495425,12,0,0,1,0,0,0,2,1,0,1,0,0,0
0,1,33,1089,6.258495425,6,0,1,0,1,0,0,1,0,0,0,1,0,0
1,1,71,5041,6.49751238,0,0,1,1,0,0,2,8,0,1,0,0,0,0
1,0,31,961,6.035351903,12,0,1,1,0,0,1,3,0,1,0,0,0,0
0,1,56,3136,7.357107759,0,0,1,1,0,0,1,5,0,1,0,0,0,0
0,0,54,2916,5.459987731,12,0,0,1,0,0,0,1,1,0,1,0,0,0
0,0,62,3844,6.035351903,6,0,0,1,0,1,1,4,1,0,1,0,0,0
0,0,66,4356,6.153134933,17,1,0,1,0,0,0,1,1,0,1,0,0,0
1,0,63,3969,6.258495425,12,0,0,1,0,0,0,4,0,0,0,1,0,0
1,0,49,2401,6.440816963,20,0,1,1,0,0,0,1,1,0,0,0,1,0
1,0,71,5041,6.258495425,6,0,1,0,1,0,0,1,1,0,1,0,0,0
1,1,65,4225,6.951642587,12,0,1,1,1,1,2,5,0,0,0,0,1,0
1,1,50,2500,6.951642587,12,0,1,1,0,0,1,4,0,0,0,0,1,0
0,1,77,5929,7.174786176,12,0,1,1,0,1,1,5,0,0,0,0,1,0
0,1,68,4624,6.951642587,17,0,0,1,0,0,0,2,0,0,0,0,1,0
0,1,24,576,4.872201083,6,0,1,0,0,0,4,6,0,0,0,0,0,0
0,1,21,441,6.035351903,15,0,1,0,0,0,0,3,1,0,0,0,0,0
0,1,70,4900,6.258495425,6,1,0,0,0,0,0,3,0,0,1,0,0,0
0,0,83,6889,5.342204722,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,55,3025,5.901820544,0,0,0,0,1,0,0,6,1,1,0,0,0,0
0,0,47,2209,5.054522602,0,1,0,0,0,0,0,2,1,0,0,0,0,0
0,1,31,961,4.872201083,12,0,1,0,0,0,0,1,1,1,0,0,0,0
0,1,71,5041,6.035351903,6,0,1,1,0,0,0,4,0,1,0,0,0,0
0,1,49,2401,5.565348264,6,0,0,0,0,1,3,6,0,1,0,0,0,0
0,0,46,2116,5.901820544,12,0,1,1,0,1,1,3,1,0,0,0,0,0
0,1,51,2601,5.747669782,0,0,1,1,0,1,2,6,0,1,0,0,0,0
0,1,66,4356,6.258495425,6,1,1,0,1,1,2,4,0,0,0,0,0,0
0,1,44,1936,6.440816963,6,0,1,1,0,1,2,5,0,1,0,0,0,0
0,0,74,5476,5.565348264,0,0,0,0,0,1,2,4,1,1,0,0,0,0
0,0,30,900,5.342204722,6,0,0,0,0,1,1,2,1,1,0,0,0,0
0,1,43,1849,5.901820544,6,0,1,0,0,1,2,4,1,1,0,0,0,0
0,1,35,1225,5.342204722,0,0,1,0,0,1,2,4,0,0,0,0,0,0
1,1,46,2116,6.663960578,20,0,1,1,0,1,1,5,0,1,0,0,0,0
1,1,49,2401,5.747669782,15,0,1,1,0,1,2,4,0,1,0,0,0,0
0,1,46,2116,5.747669782,12,0,1,0,1,1,4,6,0,1,0,0,0,0
0,1,56,3136,5.565348264,12,0,0,0,0,1,1,6,0,1,0,0,0,0
0,1,58,3364,5.342204722,12,0,1,0,0,0,0,2,0,1,0,0,0,0
0,1,49,2401,5.901820544,6,0,1,1,0,1,2,4,0,1,0,0,0,0
0,1,40,1600,6.258495425,12,0,0,1,0,1,3,5,0,1,0,0,0,0
0,0,57,3249,5.565348264,6,0,0,1,0,0,0,1,1,1,0,0,0,0
0,0,38,1444,6.153134933,6,1,1,0,0,1,0,4,1,1,0,0,0,0
0,1,42,1764,6.09597651,6,0,1,1,0,1,2,4,0,1,0,0,0,0
0,0,88,7744,5.565348264,6,0,0,0,0,0,1,2,1,1,0,0,0,0
0,1,68,4624,6.258495425,6,0,0,1,0,1,1,6,0,1,0,0,0,0
0,1,72,5184,6.153134933,6,0,0,0,0,0,0,5,0,1,0,0,0,0
0,1,46,2116,6.035351903,6,0,1,1,0,1,3,8,0,1,0,0,0,0
0,0,64,4096,4.649057589,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,31,961,6.520859759,12,0,1,1,0,1,1,3,0,0,1,0,0,0
1,1,38,1444,6.440816963,12,0,1,1,0,1,1,3,0,0,1,0,0,0
0,1,48,2304,6.258495425,6,0,0,1,0,1,2,4,0,0,1,0,0,0
1,0,32,1024,6.594967711,15,0,1,0,0,1,1,5,1,0,1,0,0,0
1,1,44,1936,6.69027787,12,0,0,1,0,1,1,3,0,0,1,0,0,0
0,1,58,3364,6.663960578,6,0,1,1,0,1,0,4,0,0,1,0,0,0
0,1,55,3025,6.353805603,6,1,0,1,0,1,1,6,0,0,1,0,0,0
0,1,44,1936,6.353805603,12,0,1,0,0,1,1,3,0,0,1,0,0,0
1,1,30,900,5.901820544,15,0,1,1,0,1,1,3,0,0,1,0,0,0
0,0,44,1936,6.153134933,6,0,1,1,0,1,1,3,1,0,1,0,0,0
1,0,67,4489,6.440816963,6,0,0,1,0,0,0,2,1,0,0,1,0,0
0,1,30,900,6.035351903,12,0,1,0,0,1,1,4,0,1,0,0,0,0
0,1,37,1369,5.660658423,0,0,1,0,0,1,1,3,0,1,0,0,0,0
0,1,64,4096,4.872201083,0,0,1,0,0,0,0,3,0,1,0,0,0,0
0,1,58,3364,6.353805603,6,0,1,0,0,1,1,8,0,1,0,0,0,0
0,1,30,900,5.565348264,12,0,1,0,0,1,1,3,0,1,0,0,0,0
1,1,50,2500,6.258495425,6,0,1,1,0,1,2,4,0,1,0,0,0,0
0,0,25,625,5.565348264,12,0,1,0,0,0,1,2,1,1,0,0,0,0
1,1,46,2116,6.153134933,12,0,1,1,0,1,0,4,0,0,1,0,0,0
0,1,62,3844,5.565348264,6,0,1,1,1,0,0,2,0,1,0,0,0,0
0,1,31,961,5.342204722,12,1,1,0,0,0,0,1,1,0,1,0,0,0
0,1,42,1764,5.747669782,12,0,1,0,0,1,4,6,0,1,0,0,0,0
0,0,32,1024,5.747669782,12,0,1,0,0,1,0,3,1,1,0,0,0,0
0,1,38,1444,5.545145569,0,1,1,1,0,1,0,4,0,1,0,0,0,0
0,1,70,4900,5.208673364,0,0,0,1,0,0,0,2,0,1,0,0,0,0
0,0,72,5184,5.718785629,6,1,0,1,0,1,0,3,0,0,1,0,0,0
0,0,38,1444,5.609813239,12,0,1,0,0,0,1,4,0,0,1,0,0,0
0,1,82,6724,5.80628855,6,0,0,1,0,0,0,6,1,0,1,0,0,0
1,0,45,2025,7.218527217,6,0,1,1,0,1,1,5,0,0,1,0,0,0
0,0,36,1296,6.11833358,6,0,1,1,0,1,4,6,0,0,1,0,0,0
1,0,40,1600,6.054625597,12,0,1,1,0,1,2,4,0,1,0,0,0,0
0,0,55,3025,5.586854236,0,0,1,0,0,0,0,3,1,1,0,0,0,0
0,1,44,1936,5.647736324,6,1,0,0,0,1,3,5,1,1,0,0,0,0
0,1,82,6724,5.548777285,6,0,0,1,0,0,0,1,1,1,0,0,0,0
0,1,46,2116,6.062396268,6,0,0,1,0,0,0,4,0,1,0,0,0,0
0,0,30,900,5.64535813,12,0,1,0,0,0,0,4,1,1,0,0,0,0
0,0,43,1849,6.149494799,12,0,1,1,0,1,1,4,0,1,0,0,0,0
0,0,35,1225,5.961211143,0,0,1,0,0,1,3,5,0,0,0,0,0,0
0,1,48,2304,5.778889545,0,0,1,1,0,1,2,5,0,1,0,0,0,0
1,1,53,2809,6.066571625,6,1,0,1,1,1,0,4,1,0,1,0,0,0
0,1,62,3844,6.314407803,12,1,0,0,0,0,0,4,1,0,1,0,0,0
0,0,51,2601,6.665637067,6,0,0,1,0,1,1,5,0,0,1,0,0,0
1,1,37,1369,6.289715237,12,0,1,1,0,1,2,3,1,0,1,0,0,0
1,1,80,6400,5.933040282,0,0,0,1,0,0,0,3,1,1,0,0,0,0
1,0,41,1681,6.38502538,12,0,1,0,0,1,1,3,0,0,1,0,0,0
0,0,46,2116,5.085742396,12,0,1,0,0,1,1,2,1,0,1,0,0,0
0,0,56,3136,5.975004445,6,0,1,1,0,0,0,5,0,0,1,0,0,0
1,0,56,3136,6.387295479,6,0,0,1,0,1,0,7,1,0,1,0,0,0
0,0,75,5625,6.080022367,0,0,0,0,0,0,0,4,1,0,1,0,0,0
0,0,52,2704,5.767716188,6,0,1,0,0,0,0,1,1,0,1,0,0,0
1,0,39,1521,6.831554813,0,0,1,1,0,0,0,2,0,0,1,0,0,0
1,0,38,1444,5.933040282,12,0,1,1,0,1,3,5,0,0,1,0,0,0
0,1,50,2500,6.158086762,6,0,0,0,0,0,0,5,0,0,1,0,0,0
0,1,36,1296,5.555746048,0,0,1,0,0,1,2,4,1,1,0,0,0,0
0,0,36,1296,6.184354684,6,0,1,0,0,1,3,5,0,1,0,0,0,0
0,1,35,1225,5.789939467,12,0,1,0,0,1,1,2,1,1,0,0,0,0
0,1,77,5929,5.660168566,0,0,0,0,0,1,1,3,1,1,0,0,0,0
0,0,74,5476,4.879128137,0,0,1,0,0,0,0,3,1,1,0,0,0,0
0,1,44,1936,5.85379093,6,0,0,0,0,0,0,4,1,0,0,0,0,0
0,0,45,2025,5.085742396,6,0,1,0,0,1,4,7,0,1,0,0,0,0
0,0,22,484,5.691878199,12,0,1,0,0,0,0,2,0,1,0,0,0,0
0,1,73,5329,6.287379133,0,0,0,0,0,0,0,3,1,1,0,0,0,0
0,1,53,2809,6.03256232,12,0,0,0,0,1,2,6,1,1,0,0,0,0
0,0,30,900,6.067508733,0,0,1,0,0,1,1,3,1,0,0,0,0,0
0,1,38,1444,4.212936663,6,0,1,1,0,1,5,6,1,0,0,0,0,0
0,1,35,1225,5.933040282,6,0,0,0,0,1,3,5,0,1,0,0,0,0
0,1,54,2916,5.829529859,12,0,0,0,0,1,5,8,1,1,0,0,0,0
0,1,48,2304,5.778889545,12,0,0,1,0,1,1,4,1,1,0,0,0,0
0,0,42,1764,5.596568056,6,1,1,0,0,1,2,4,0,1,0,0,0,0
0,0,90,8100,5.933516316,0,0,0,1,0,0,0,3,0,1,0,0,0,0
0,1,51,2601,5.635788675,12,0,0,1,0,1,3,5,1,0,0,0,0,0
0,1,53,2809,5.085742396,0,0,0,0,0,1,2,4,1,1,0,0,0,0
0,1,35,1225,5.691878199,6,0,1,0,0,1,4,5,1,1,0,0,0,0
0,1,70,4900,5.373424422,0,0,1,0,0,0,0,2,1,0,0,0,0,0
0,1,46,2116,5.409434814,6,0,1,0,0,1,1,4,1,0,0,0,0,0
0,0,33,1089,5.373424422,12,0,0,0,0,1,1,5,0,0,0,0,0,0
0,1,42,1764,6.066571625,0,0,0,0,0,1,5,12,1,0,0,0,0,0
0,1,53,2809,5.798419761,6,0,0,0,0,0,1,3,0,0,0,0,0,0
0,1,81,6561,4.809110123,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,24,576,5.491207504,12,0,1,1,0,0,0,2,0,1,0,0,0,0
0,0,33,1089,5.491207504,12,0,1,0,0,1,0,4,1,1,0,0,0,0
1,0,22,484,5.878232073,12,0,0,1,0,1,2,4,1,1,0,0,0,0
1,1,37,1369,5.806018223,12,0,1,0,0,1,0,7,1,1,0,0,0,0
0,0,53,2809,5.933040282,0,0,1,0,0,1,1,3,0,1,0,0,0,0
0,1,63,3969,4.903420839,0,1,0,0,0,0,0,1,1,1,0,0,0,0
0,0,51,2601,5.596568056,6,0,1,0,0,0,0,2,0,1,0,0,0,0
0,1,42,1764,5.596568056,6,0,1,0,0,1,2,4,0,1,0,0,0,0
0,1,44,1936,5.596568056,12,0,0,1,0,0,0,2,0,1,0,0,0,0
0,0,26,676,5.373424422,12,0,1,1,0,1,2,4,0,1,0,0,0,0
1,0,47,2209,6.184354684,6,0,0,0,0,1,1,3,0,1,0,0,0,0
0,0,47,2209,6.066571625,6,0,1,1,1,1,1,5,1,1,0,0,0,0
0,1,44,1936,5.778889545,6,0,0,1,0,1,1,4,0,1,0,0,0,0
1,0,68,4624,6.538136553,0,1,0,1,0,0,0,5,0,1,0,0,0,0
1,1,55,3025,5.682133927,0,0,0,0,0,1,1,5,0,1,0,0,0,0
0,1,50,2500,5.944050849,6,1,1,0,0,1,1,3,1,1,0,0,0,0
0,0,45,2025,5.934230007,12,0,1,0,0,1,3,5,0,1,0,0,0,0
0,0,50,2500,6.238421886,0,0,1,0,0,0,0,3,0,1,0,0,0,0
0,1,54,2916,6.695180296,6,1,0,1,1,0,1,3,1,1,0,0,0,0
0,1,70,4900,4.729067469,6,0,1,0,0,0,0,2,1,1,0,0,0,0
0,0,35,1225,5.559822416,12,0,0,1,0,0,1,4,0,0,0,0,0,0
0,0,50,2500,5.34981453,0,0,1,0,0,1,1,5,0,1,0,0,0,0
0,1,72,5184,5.156511492,6,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,26,676,5.679682865,12,0,1,0,0,1,0,4,1,1,0,0,0,0
0,1,72,5184,6.127196227,6,0,0,0,0,0,0,2,1,1,0,0,0,0
0,1,45,2025,6.066571625,6,1,0,0,0,1,2,5,0,1,0,0,0,0
1,1,42,1764,5.771920821,15,0,1,1,1,1,1,2,1,1,0,0,0,0
0,1,53,2809,6.066571625,6,0,1,0,0,1,1,7,1,0,1,0,0,0
0,0,52,2704,5.596568056,20,0,1,0,0,0,0,1,1,1,0,0,0,0
0,1,41,1681,6.686027425,12,1,1,0,0,1,2,5,1,1,0,0,0,0
0,1,66,4356,6.184354684,6,1,0,1,0,1,3,6,1,1,0,0,0,0
0,1,30,900,6.289715237,6,0,1,1,0,1,2,3,1,1,0,0,0,0
0,0,55,3025,6.066571625,0,0,0,0,0,1,5,10,0,1,0,0,0,0
0,1,82,6724,5.547027529,6,1,0,1,0,0,0,2,1,1,0,0,0,0
0,1,68,4624,5.7768041,12,1,0,0,0,1,1,3,1,1,0,0,0,0
0,0,38,1444,5.767731353,6,0,1,0,0,1,4,6,0,1,0,0,0,0
0,1,72,5184,6.066571625,0,1,0,0,0,1,1,6,1,0,1,0,0,0
0,0,51,2601,5.054710296,6,0,1,0,0,1,2,4,0,1,0,0,0,0
0,1,74,5476,5.085742396,6,0,1,0,0,1,1,2,1,1,0,0,0,0
1,0,65,4225,5.691878199,6,0,0,1,0,0,0,4,0,0,1,0,0,0
0,0,26,676,6.224287422,12,0,1,1,0,1,2,4,0,1,0,0,0,0
0,0,67,4489,5.654836913,6,0,0,1,0,0,0,2,0,1,0,0,0,0
0,0,30,900,5.819711585,12,0,1,1,0,0,0,3,0,1,0,0,0,0
0,0,64,4096,5.989510589,6,0,1,0,1,1,1,5,0,0,0,0,0,0
0,1,28,784,5.250785882,12,0,0,0,0,1,3,4,1,0,0,0,0,0
0,0,49,2401,5.858932227,6,1,1,1,0,1,5,9,0,0,0,0,0,0
0,0,32,1024,5.491207504,6,1,1,0,0,1,1,3,0,0,0,0,0,0
0,1,60,3600,5.552267718,0,0,0,0,0,0,1,4,1,0,0,0,0,0
0,0,49,2401,5.454812353,12,0,0,0,0,1,2,4,0,0,0,0,0,0
1,1,55,3025,6.695180296,6,1,1,1,1,1,0,4,0,0,1,0,0,0
0,0,29,841,6.066571625,15,0,1,1,0,1,2,4,0,0,1,0,0,0
0,0,48,2304,6.507511163,6,0,1,0,0,1,1,4,0,0,1,0,0,0
0,1,51,2601,6.066571625,6,0,1,0,0,1,4,6,1,0,1,0,0,0
0,0,43,1849,5.933040282,12,0,1,0,0,0,0,2,0,0,1,0,0,0
1,1,31,961,6.289715237,17,1,1,1,0,0,0,1,1,0,1,0,0,0
0,0,73,5329,6.066571625,6,1,0,1,0,0,0,2,0,0,1,0,0,0
0,0,61,3721,6.695180296,0,0,0,1,0,1,1,6,1,0,1,0,0,0
0,1,56,3136,7.388327489,6,0,0,1,0,1,1,4,1,0,1,0,0,0
0,0,52,2704,5.468734639,6,0,1,1,0,1,2,5,0,1,0,0,0,0
0,1,48,2304,6.288047093,0,0,0,1,1,1,0,7,1,1,0,0,0,0
1,0,67,4489,6.76594937,12,0,0,1,0,0,0,4,0,0,1,0,0,0
0,1,80,6400,6.066571625,6,0,0,0,0,0,0,2,1,1,0,0,0,0
0,1,40,1600,6.472036726,12,0,1,1,0,1,2,5,1,0,1,0,0,0
1,1,60,3600,5.596568056,6,0,0,1,0,1,0,2,1,0,1,0,0,0
0,0,42,1764,5.983076818,6,0,1,1,0,1,2,4,0,0,1,0,0,0
0,0,34,1156,6.289715237,6,0,1,0,0,1,3,5,0,0,1,0,0,0
0,0,35,1225,6.476816951,17,0,1,1,0,1,1,3,0,0,1,0,0,0
1,0,68,4624,6.472036726,6,0,1,1,0,0,0,5,0,0,1,0,0,0
0,0,31,961,6.289715237,12,0,1,0,0,0,0,5,1,0,1,0,0,0
0,0,40,1600,5.783047588,12,1,1,1,0,1,2,4,0,0,1,0,0,0
1,0,28,784,6.422204359,12,0,1,1,0,0,0,2,0,0,1,0,0,0
0,0,46,2116,5.910161537,12,0,1,1,0,1,2,4,0,0,1,0,0,0
1,0,40,1600,6.500786135,15,0,1,1,0,1,1,7,1,0,1,0,0,0
1,1,52,2704,7.182669007,12,0,0,1,0,1,2,5,1,0,1,0,0,0
0,0,22,484,6.066571625,12,0,1,0,0,1,0,6,0,0,1,0,0,0
1,1,35,1225,6.289715237,12,0,1,1,0,1,2,4,1,0,1,0,0,0
0,1,58,3364,6.308700501,6,0,0,1,0,0,0,3,0,0,1,0,0,0
0,0,75,5625,4.262233397,6,0,0,1,0,0,0,3,0,1,0,0,0,0
0,1,66,4356,5.933040282,6,0,0,1,0,0,0,3,1,1,0,0,0,0
0,1,55,3025,5.637709906,0,0,0,1,0,0,0,2,1,1,0,0,0,0
0,1,67,4489,5.626126832,6,0,0,0,0,0,0,4,0,1,0,0,0,0
0,0,43,1849,5.752146262,0,0,1,1,0,1,2,4,0,1,0,0,0,0
0,0,71,5041,6.060826021,0,0,0,0,0,1,1,4,0,1,0,0,0,0
0,0,57,3249,5.373424422,20,0,0,1,0,0,0,2,0,1,0,0,0,0
1,0,52,2704,6.184354684,6,0,1,1,0,1,1,4,0,1,0,0,0,0
1,0,29,841,6.289715237,15,0,1,1,0,0,0,2,0,1,0,0,0,0
1,0,54,2916,6.289715237,15,0,1,1,0,0,0,4,1,1,0,0,0,0
1,0,44,1936,6.423663224,6,0,1,1,0,1,3,5,0,0,1,0,0,0
0,0,50,2500,6.358930253,12,0,1,1,0,1,2,4,1,0,1,0,0,0
0,0,41,1681,6.254088066,0,1,1,1,1,1,1,3,0,1,0,0,0,0
0,1,63,3969,5.596568056,12,0,0,0,0,0,0,3,1,1,0,0,0,0
1,1,52,2704,5.596568056,6,0,1,0,0,0,0,3,1,1,0,0,0,0
0,0,29,841,5.778889545,12,0,1,1,0,1,1,6,0,1,0,0,0,0
0,0,49,2401,5.596568056,6,0,1,1,0,0,0,2,0,1,0,0,0,0
1,1,53,2809,6.472036726,12,0,1,1,0,1,1,5,1,1,0,0,0,0
1,0,50,2500,6.289715237,12,0,1,1,0,0,0,4,0,1,0,0,0,0
0,0,27,729,5.373424422,6,0,1,1,0,1,2,4,0,0,0,0,0,0
0,1,76,5776,4.903420839,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,60,3600,5.626126832,0,0,1,1,0,0,0,3,0,0,0,0,0,0
0,1,54,2916,6.438853379,12,1,1,1,1,1,0,3,1,0,0,0,0,0
0,1,53,2809,6.121888087,6,0,1,0,0,1,2,5,1,0,0,0,0,0
0,0,64,4096,5.422214606,0,1,1,1,0,0,0,3,0,0,0,0,0,0
0,1,24,576,6.199972844,0,0,1,1,0,1,1,4,1,0,0,0,0,0
1,0,44,1936,5.555051272,6,1,1,1,0,1,0,2,1,1,0,0,0,0
0,0,71,5041,5.567482415,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,55,3025,5.616370617,6,0,1,1,0,1,3,7,0,0,1,0,0,0
0,0,74,5476,6.246285606,0,0,0,1,0,1,2,6,0,0,1,0,0,0
1,0,52,2704,6.695180296,6,0,1,1,0,0,1,4,0,0,0,0,1,0
1,0,51,2601,5.596568056,6,0,1,0,0,0,0,3,0,1,0,0,0,0
1,0,41,1681,6.868199472,12,0,1,1,0,1,1,6,0,0,0,1,0,0
0,1,39,1521,6.289715237,12,0,1,1,0,1,0,3,1,0,1,0,0,0
1,0,41,1681,6.121296546,12,0,0,1,0,0,0,2,1,0,1,0,0,0
1,1,46,2116,5.778889545,12,0,1,1,0,0,0,3,0,1,0,0,0,0
0,1,44,1936,7.186483308,12,1,0,1,0,0,0,2,1,0,0,1,0,0
0,0,67,4489,5.596568056,0,0,0,0,0,0,0,3,0,1,0,0,0,0
1,1,59,3481,6.424391714,12,1,0,1,1,1,0,4,1,1,0,0,0,0
0,1,67,4489,6.695180296,6,0,0,1,0,0,0,3,1,1,0,0,0,0
0,0,74,5476,6.695180296,0,0,0,1,0,0,0,4,0,1,0,0,0,0
0,0,78,6084,6.172656883,0,0,0,1,0,1,4,10,0,1,0,0,0,0
0,1,66,4356,5.596568056,6,0,1,1,1,0,0,1,1,1,0,0,0,0
1,0,48,2304,6.704029967,12,0,1,1,0,1,1,4,0,1,0,0,0,0
0,1,72,5184,5.373424422,6,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,65,4225,5.937316761,0,0,0,1,0,0,0,1,1,0,0,1,0,0
1,1,57,3249,6.722579264,15,0,0,1,0,1,0,3,1,0,1,0,0,0
1,1,47,2209,6.343255951,12,0,0,1,0,1,0,3,1,0,1,0,0,0
0,0,62,3844,5.691878199,6,1,0,1,0,1,1,4,0,0,0,0,0,0
1,0,41,1681,6.52584078,15,1,1,0,0,1,1,3,0,1,0,0,0,0
1,0,38,1444,6.294702669,6,0,1,0,0,0,0,2,1,0,0,0,0,0
0,0,40,1600,6.101375568,12,0,1,0,0,1,2,4,0,1,0,0,0,0
1,0,65,4225,6.066571625,6,0,0,1,0,1,0,3,0,1,0,0,0,0
0,0,37,1369,5.933040282,6,0,1,0,1,1,1,4,0,0,0,0,0,0
1,1,38,1444,5.778889545,15,0,1,1,0,1,2,4,1,1,0,0,0,0
0,0,35,1225,6.289715237,6,0,1,1,0,0,1,3,0,1,0,0,0,0
0,0,72,5184,6.289715237,6,0,0,1,0,0,0,3,0,0,1,0,0,0
0,1,48,2304,5.933040282,12,0,1,0,1,1,1,3,0,0,1,0,0,0
0,0,71,5041,5.933040282,6,0,0,1,0,0,0,2,0,0,1,0,0,0
0,1,38,1444,5.457305897,12,0,0,1,0,1,2,3,1,0,1,0,0,0
0,1,48,2304,6.271211772,6,0,1,0,0,1,2,5,1,0,0,0,0,0
0,0,53,2809,6.184354684,12,0,0,0,0,1,2,8,1,1,0,0,0,0
0,0,53,2809,6.086169953,12,0,1,0,0,1,3,5,0,0,0,0,0,0
0,0,30,900,6.350261316,12,0,1,1,0,1,1,3,0,1,0,0,0,0
0,1,31,961,6.184354684,12,0,1,1,0,1,3,4,1,0,1,0,0,0
1,1,80,6400,6.032670092,0,0,0,1,0,1,0,5,1,0,1,0,0,0
0,0,54,2916,6.097343318,6,0,1,1,0,1,1,4,0,1,0,0,0,0
0,0,30,900,5.691878199,6,0,1,0,0,1,2,4,0,0,0,0,0,0
1,0,62,3844,6.066571625,0,0,0,1,0,1,1,5,0,0,0,0,0,0
0,0,73,5329,5.596568056,6,0,0,0,0,0,1,5,0,1,0,0,0,0
0,0,60,3600,5.373424422,6,0,1,0,0,1,2,5,0,0,0,0,0,0
0,0,29,841,5.225504333,12,0,1,1,0,1,3,5,0,0,0,0,0,0
0,1,52,2704,6.177665673,0,0,0,1,1,1,2,6,1,1,0,0,0,0
0,1,50,2500,6.62618745,6,0,1,1,0,1,3,8,1,0,0,0,0,0
0,0,53,2809,6.119322196,0,0,1,1,0,1,5,8,0,0,0,0,0,0
0,1,65,4225,5.778889545,0,0,0,0,0,0,0,2,1,0,0,0,0,0
0,0,63,3969,5.933040282,6,0,1,1,0,1,3,9,0,0,0,0,0,0
0,1,53,2809,5.419034937,12,0,0,0,1,0,0,2,1,1,0,0,0,0
0,0,35,1225,6.035897566,12,0,1,0,0,1,2,5,0,0,0,0,0,0
0,0,62,3844,5.778889545,0,0,1,0,0,0,0,2,0,0,0,0,0,0
0,1,45,2025,6.149494799,0,0,1,0,0,1,1,5,0,0,0,0,0,0
0,0,31,961,5.340815108,6,0,1,0,0,1,3,5,0,1,0,0,0,0
0,0,31,961,5.115840358,6,0,1,1,0,1,1,3,0,1,0,0,0,0
0,0,26,676,6.055047143,12,0,1,1,0,1,2,4,0,1,0,0,0,0
0,1,54,2916,6.107393576,6,0,0,1,0,0,0,3,1,0,1,0,0,0
1,1,61,3721,6.13403554,6,0,1,1,0,0,1,4,1,0,1,0,0,0
1,0,47,2209,5.866595131,6,0,1,1,1,1,1,4,0,0,1,0,0,0
0,0,50,2500,6.066571625,6,0,1,1,0,0,0,2,0,0,1,0,0,0
1,1,72,5184,6.813457072,6,0,0,1,0,1,1,6,1,0,1,0,0,0
0,0,26,676,6.068652831,12,0,1,1,0,1,1,3,0,0,1,0,0,0
1,0,65,4225,6.355815048,6,1,0,1,0,1,1,5,0,0,1,0,0,0
0,1,63,3969,6.425119868,6,0,0,1,0,0,0,3,0,0,1,0,0,0
1,0,33,1089,6.050823286,12,0,1,1,0,1,1,5,0,0,1,0,0,0
0,0,32,1024,5.778889545,6,0,0,1,0,1,1,3,1,0,1,0,0,0
0,0,46,2116,6.368218181,12,0,1,1,0,1,1,4,0,0,1,0,0,0
0,1,42,1764,5.957732878,12,0,1,0,0,1,1,3,1,0,1,0,0,0
0,1,36,1296,5.67198464,12,0,1,0,0,1,3,5,1,1,0,0,0,0
0,0,43,1849,5.933040282,6,0,1,1,0,1,2,4,0,0,1,0,0,0
1,0,53,2809,6.671687531,12,0,1,1,0,1,3,6,0,1,0,0,0,0
0,0,48,2304,5.681521665,0,0,1,1,1,0,0,2,0,1,0,0,0,0
0,1,70,4900,5.632578446,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1,0,57,3249,6.62618745,12,0,0,1,0,1,0,4,0,0,0,1,0,0
0,0,71,5041,6.406757206,12,0,0,1,0,0,0,3,0,0,0,1,0,0
0,1,81,6561,6.066571625,12,0,0,1,0,0,0,1,1,0,1,0,0,0
1,0,32,1024,6.681757245,17,0,1,1,0,1,1,4,0,0,1,0,0,0
1,0,40,1600,6.695180296,17,0,1,1,0,0,1,3,0,0,1,0,0,0
0,0,56,3136,6.066571625,6,1,1,1,1,0,0,1,0,0,0,1,0,0
1,0,28,784,6.319274013,17,0,1,1,0,0,0,1,1,0,1,0,0,0
1,0,51,2601,5.988610052,20,0,1,1,0,1,0,2,0,0,0,1,0,0
0,1,77,5929,5.491207504,6,0,0,0,0,0,0,1,1,0,0,1,0,0
1,1,59,3481,5.778889545,12,0,0,1,0,0,0,1,1,0,0,1,0,0
0,1,80,6400,6.552079422,0,0,0,1,0,0,0,2,1,0,0,1,0,0
1,0,56,3136,6.94169312,20,0,1,1,0,1,1,4,0,0,0,1,0,0
1,1,67,4489,6.08922962,6,0,0,1,0,0,0,5,0,0,1,0,0,0
