id,IndSocio1,IndSocio2,IndSocio3,Altitude,HouseholdMem,Nrooms,Children,Lnincome,Water,Electricity,Gas,LnPriceWater,LnPriceElect,LnPriceGas
1635,0,1,0,0,2,4,1,7.8802686,9,279,18.040001,-0.009621445,-1.7420412,-0.39271238
1636,1,0,0,0,2,2,0,7.4503136,4,214,12.32,-0.41508663,-1.9243628,-0.5750339
1637,1,0,0,0,2,3,0,7.2683468,9,418,18.92,-0.41508663,-1.9243628,-0.5750339
1638,1,0,0,0,5,4,1,7.3810825,17,460,21.780001,-0.41508663,-1.9243628,-0.5750339
1639,0,0,1,1,1,4,0,5.9831486,0,98,20.9,0.24239811,-1.6789749,-0.55839533
1640,1,0,0,1,4,4,1,8.5796461,9,234,25.52,-0.22760549,-1.8612965,-0.73570436
1641,1,0,0,1,3,3,0,7.7464514,26,118,34.759998,-0.22760549,-1.8612965,-0.73570436
1642,1,0,0,1,2,3,0,7.9239173,3,177,12.76,-0.22760549,-1.8612965,-0.73570436
1643,0,1,0,1,1,2,0,5.9831486,0,87,16.059999,0.17785959,-1.6789749,-0.55839533
1644,1,0,0,1,2,2,0,6.4139314,12,177,15.84,-0.22760549,-1.8612965,-0.73570436
1645,1,0,0,1,4,5,1,7.3931971,24,88,19.139999,-0.22760549,-1.8612965,-0.73570436
1646,1,0,0,1,1,3,0,7.4699841,13,151,8.3599997,-0.22760549,-1.8612965,-0.73570436
1647,1,0,0,1,4,3,1,7.8002257,32,133,31.9,-0.22760549,-1.8612965,-0.73570436
1648,1,0,0,1,3,4,1,8.1262264,30,153,45.759998,-0.22760549,-1.8612965,-0.73570436
1649,0,1,0,1,4,5,1,6.8865356,5,147,18.700001,0.17785959,-1.6789749,-0.55839533
1650,0,0,1,1,2,4,1,8.1003304,34,101,37.84,0.24239811,-1.6789749,-0.55839533
1651,1,0,0,1,4,5,1,7.7809367,14,167,45.759998,-0.22760549,-1.8612965,-0.73570436
1652,1,0,0,1,1,5,0,6.8025894,0,116,3.74,-0.22760549,-1.8612965,-0.73570436
1653,1,0,0,1,4,6,1,8.8002357,7,294,31.9,-0.22760549,-1.8612965,-0.73570436
1654,1,0,0,1,2,3,1,7.7689071,4,141,28.6,-0.22760549,-1.8612965,-0.73570436
1655,1,0,0,1,7,4,1,5.9831486,0,137,0,-0.22760549,-1.8612965,-0.73570436
1656,1,0,0,0,1,4,0,5.3641095,3,69,7.48,-0.46280986,-1.8612965,-0.29809263
1657,1,0,0,0,3,4,1,7.0200672,3,118,14.3,-0.46280986,-1.8612965,-0.29809263
1658,1,0,0,0,2,4,0,5.5582652,10,108,7.48,-0.46280986,-1.8612965,-0.29809263
1659,1,0,0,0,3,3,1,6.0566611,7,118,0,-0.46280986,-1.8612965,-0.29809263
1660,1,0,0,0,5,2,1,5.7207842,4,177,0,-0.46280986,-1.8612965,-0.29809263
1661,1,0,0,0,2,3,0,5.2099586,0,157,0,-0.46280986,-1.8612965,-0.29809263
1662,1,0,0,0,1,1,0,6.3886137,1,20,0,-0.46280986,-1.8612965,-0.29809263
1663,1,0,0,1,3,4,1,7.8360353,8,223,15.84,-0.51606953,-1.8052335,-0.95792496
1664,1,0,0,1,1,3,0,6.5962529,3,78,15.18,-0.51606953,-1.8052335,-0.95792496
1665,0,1,0,0,2,5,0,8.2194843,8,131,14.74,0.13530466,-1.6783862,-0.65314794
1666,0,0,1,0,3,5,1,7.5003867,20,131,35.200001,0.19984315,-1.6783862,-0.65314794
1667,1,0,0,0,4,5,1,7.6908059,44,338,28.6,-0.36161208,-1.845427,-0.29190397
1668,1,0,0,0,4,5,1,6.3635149,14,116,8.1400003,-0.36161208,-1.845427,-0.29190397
1669,1,0,0,0,1,3,0,6.159039,6,139,1.54,-0.36161208,-1.845427,-0.29190397
1670,0,1,0,0,4,3,1,6.5536933,11,354,14.74,0.043852903,-1.6631055,-0.1875439
1671,1,0,0,0,2,4,1,8.2222204,9,116,20.459999,-0.36161208,-1.845427,-0.29190397
1672,0,0,1,0,2,3,0,7.8249183,8,290,10.78,0.10839147,-1.6631055,-0.1875439
1673,0,0,1,0,4,4,1,7.8482218,20,209,11,0.10839147,-1.6631055,-0.1875439
1674,0,0,1,0,2,4,0,8.151763,12,129,2.6400001,0.10839147,-1.6631055,-0.1875439
1675,0,1,0,0,2,4,1,7.397881,10,80,9.2399998,0.043852903,-1.6631055,-0.1875439
1676,1,0,0,0,3,4,1,6.4222302,9,172,10.56,-0.36161208,-1.845427,-0.29190397
1677,1,0,0,0,5,5,1,7.3878617,32,312,18.92,-0.42873859,-1.8124036,-0.42495102
1678,1,0,0,0,3,6,1,6.3538275,24,374,0,-0.42873859,-1.8124036,-0.42495102
1679,0,0,1,1,1,4,0,6.0084662,56,190,15.62,-0.4480859,-1.6462864,-0.25210199
1680,0,0,1,1,2,3,1,7.6401548,25,95,13.42,-0.4480859,-1.6462864,-0.25210199
1681,0,1,0,1,3,4,1,7.2963204,15,192,20.9,-0.5126245,-1.6462864,-0.25210199
1682,0,1,0,1,2,4,0,7.8002257,47,127,9.8999996,-0.5126245,-1.6462864,-0.25210199
1683,0,1,0,1,2,4,1,7.2359114,20,127,19.58,-0.5126245,-1.6462864,-0.25210199
1684,0,1,0,1,4,5,1,8.0179548,19,495,55.439999,-0.5126245,-1.6462864,-0.25210199
1685,0,1,0,1,2,4,0,7.3884912,9,142,15.4,-0.5126245,-1.6462864,-0.25210199
1686,0,1,0,1,1,4,0,6.2898788,7,100,4.6199999,-0.5126245,-1.6462864,-0.25210199
1687,0,0,1,1,2,3,0,7.8002257,44,237,15.62,-0.4480859,-1.6462864,-0.25210199
1688,0,0,1,1,2,4,0,8.2465124,20,237,19.58,-0.4480859,-1.6462864,-0.25210199
1689,0,0,1,1,4,5,1,7.3302221,0,206,11,-0.4480859,-1.6462864,-0.25210199
1690,0,0,1,1,2,4,0,7.8249183,0,0,13.64,-0.4480859,-1.6462864,-0.25210199
1691,0,1,0,1,2,5,0,8.118679,26,158,19.58,-0.5126245,-1.6462864,-0.25210199
1692,0,1,0,1,2,5,0,8.0233698,32,237,23.540001,-0.5126245,-1.6462864,-0.25210199
1693,0,1,0,1,2,4,0,8.4398842,47,158,15.62,-0.5126245,-1.6462864,-0.25210199
1694,1,0,0,1,3,3,1,5.6886053,17,123,0,-0.91808963,-1.8286079,-0.43442354
1695,1,0,0,1,5,5,1,6.432704,34,133,7.04,-0.91808963,-1.8286079,-0.43442354
1696,1,0,0,1,2,5,0,6.0923476,33,198,9.46,-0.91808963,-1.8286079,-0.43442354
1697,1,0,0,1,3,4,1,5.7290831,40,149,0,-0.91808963,-1.8286079,-0.43442354
1698,0,1,0,1,2,4,0,7.410265,47,111,5.0599999,-0.7135669,-1.5142425,-0.11577111
1699,0,0,1,1,5,4,1,6.9036255,9,169,19.360001,-0.23192742,-1.6191703,-0.41464302
1700,1,0,0,1,2,3,1,7.0380855,12,190,8.3599997,-0.70193106,-1.801492,-0.59696466
1701,0,1,0,1,6,5,1,8.2776461,37,200,41.580002,-0.29646596,-1.6191703,-0.41464302
1702,0,1,0,1,2,4,0,7.2192907,13,138,9.8999996,-0.29646596,-1.6191703,-0.41464302
1703,1,0,0,1,4,3,1,6.4807172,14,157,6.5999999,-0.70193106,-1.801492,-0.59696466
1704,0,1,0,1,2,4,0,7.9357305,8,231,16.059999,-0.29646596,-1.6191703,-0.41464302
1705,1,0,0,1,4,3,1,6.0877395,14,140,21.120001,-0.70193106,-1.801492,-0.59696466
1706,1,0,0,1,1,3,0,6.4139314,12,129,16.719999,-0.70193106,-1.801492,-0.59696466
1707,1,0,0,1,2,3,0,6.769856,12,77,8.3599997,-0.70193106,-1.801492,-0.59696466
1708,0,1,0,1,1,4,0,6.8249369,7,92,11.44,-0.29646596,-1.6191703,-0.41464302
1709,1,0,0,1,1,2,0,5.774641,10,83,0,-0.70193106,-1.801492,-0.59696466
1710,0,1,0,1,1,3,0,5.9439278,5,85,5.9400001,-0.29646596,-1.6191703,-0.41464302
1711,1,0,0,1,1,2,0,4.0243349,7,83,11,-0.70193106,-1.801492,-0.59696466
1712,0,1,0,1,2,5,0,7.5125437,23,239,20.68,-0.29646596,-1.6191703,-0.41464302
1713,1,0,0,1,1,2,0,5.940589,10,83,9.8999996,-0.70193106,-1.801492,-0.59696466
1714,1,0,0,1,1,2,0,5.9031057,15,74,11,-0.70193106,-1.801492,-0.59696466
1715,1,0,0,1,1,1,0,6.1262493,1,106,0,-0.23307627,-1.8766443,-0.67739218
1716,1,0,0,1,6,5,0,7.7356873,6,81,7.9200001,-0.23307627,-1.8766443,-0.67739218
1717,1,0,0,1,3,4,1,7.8744826,18,224,18.040001,-0.23307627,-1.8766443,-0.67739218
1718,1,0,0,1,1,2,0,5.6154237,32,339,0,-0.23307627,-1.8766443,-0.67739218
1719,1,0,0,1,1,3,0,6.0428677,7,70,0,-0.23307627,-1.8766443,-0.67739218
1720,1,0,0,1,3,3,1,6.1907878,11,90,0,-0.23307627,-1.8766443,-0.67739218
1721,1,0,0,1,3,4,1,6.9445596,11,100,0,-0.23307627,-1.8766443,-0.67739218
1722,1,0,0,1,4,3,1,4.5168114,2,140,0,-0.23307627,-1.8766443,-0.67739218
1723,1,0,0,1,2,3,1,5.9676442,13,76,0,-0.23307627,-1.8766443,-0.67739218
1724,1,0,0,1,2,4,1,7.3100195,14,80,0,-0.23307627,-1.8766443,-0.67739218
1725,1,0,0,1,3,3,1,6.362638,10,76,0,-0.23307627,-1.8766443,-0.67739218
1726,1,0,0,1,3,2,0,3.4181991,15,100,0,-0.23307627,-1.8766443,-0.67739218
1727,1,0,0,1,2,2,1,5.1469007,17,159,0,-0.23307627,-1.8766443,-0.67739218
1728,1,0,0,1,1,3,0,5.7207842,11,70,0,-0.23307627,-1.8766443,-0.67739218
1729,1,0,0,1,2,4,1,5.4976406,9,90,0,-0.23307627,-1.8766443,-0.67739218
1730,1,0,0,1,3,4,1,5.2099586,11,90,0,-0.23307627,-1.8766443,-0.67739218
1731,0,1,0,0,3,6,1,8.6295052,23,194,19.58,0.078404345,-1.6197991,-0.24923204
1732,1,0,0,0,1,1,0,5.4976406,23,166,14.08,-0.33370528,-1.8021207,-0.43155354
1733,1,0,0,0,1,1,0,7.516923,11,179,11.88,-0.33370528,-1.8021207,-0.43155354
1734,1,0,0,0,4,4,1,7.8126483,12,148,10.78,-0.33370528,-1.8021207,-0.43155354
1735,1,0,0,0,3,4,1,6.4139314,12,227,4.1799998,-0.33370528,-1.8021207,-0.43155354
1736,1,0,0,0,3,3,1,6.7369204,31,148,9.46,-0.33370528,-1.8021207,-0.43155354
1737,0,1,0,0,3,4,1,6.78825,14,141,9.6800003,0.078404345,-1.6197991,-0.24923204
1738,1,0,0,1,2,3,0,8.0014648,24,155,0,-0.62598473,-1.7283075,-0.29809263
1739,0,1,0,1,3,5,1,7.626616,37,272,0,-0.2205196,-1.5459858,-0.11577111
1740,1,0,0,1,7,6,1,7.7620044,40,395,0,-1.1116781,-1.7288402,-0.29809263
1741,1,0,0,1,1,4,0,5.9031057,10,118,10.78,-0.22760549,-1.8612965,-0.73570436
1742,1,0,0,1,2,4,0,6.5376229,4,104,11.44,-0.22760549,-1.8612965,-0.73570436
1743,1,0,0,0,2,4,0,7.2683468,25,212,12.32,-0.36161208,-1.845427,-0.29190397
1744,0,1,0,1,2,4,0,5.7207842,11,198,14.52,-0.5126245,-1.6462864,-0.25210199
1745,0,1,0,1,2,3,0,6.9877319,5,132,5.7199998,-0.5126245,-1.6462864,-0.25210199
1746,0,1,0,1,3,3,1,6.835434,13,174,17.6,-0.5126245,-1.6462864,-0.25210199
1747,0,1,0,1,3,3,1,6.5536933,54,293,27.940001,0.02826805,-1.621762,-0.33941025
1748,0,1,0,1,1,2,0,6.8193965,13,108,19.360001,0.02826805,-1.621762,-0.33941025
1749,0,0,1,1,4,4,1,1.1156141,38,420,34.540001,0.092806496,-1.621762,-0.33941025
1750,1,0,0,1,2,4,0,6.0084662,38,180,16.719999,-0.37719712,-1.8040836,-0.51336354
1751,0,1,0,1,3,6,1,8.4871035,10,252,32.34,0.02826805,-1.621762,-0.33941025
1752,0,1,0,1,3,5,1,6.6370749,20,200,27.719999,-0.29646596,-1.6191703,-0.41464302
1753,1,0,0,0,1,1,0,6.3493929,0,0,0,-0.33370528,-1.8021207,-0.43155354
1754,1,0,0,0,4,3,1,6.5107555,27,129,0,-0.33370528,-1.8021207,-0.43155354
1755,1,0,0,0,4,8,1,8.2690897,16,207,16.5,-0.33370528,-1.8021207,-0.43155354
1756,1,0,0,0,7,4,1,6.9460292,9,107,11,-0.33370528,-1.8021207,-0.43155354
1757,0,1,0,0,1,3,0,7.6281018,15,185,9.6800003,0.078404345,-1.6197991,-0.24923204
1758,0,1,0,0,2,6,0,7.936358,7,216,15.62,0.078404345,-1.6197991,-0.24923204
1759,0,1,0,0,5,5,1,7.3467512,17,197,14.96,0.078404345,-1.6197991,-0.24923204
1760,0,1,0,0,3,3,1,8.7333078,24,262,13.64,0.078404345,-1.6197991,-0.24923204
1761,0,1,0,0,4,5,1,8.4238224,18,189,16.5,0.078404345,-1.6197991,-0.24923204
1762,0,1,0,0,3,4,1,7.056788,8,224,13.64,0.078404345,-1.6197991,-0.24923204
1763,0,1,0,0,2,4,1,7.1091599,8,200,11.66,0.078404345,-1.6197991,-0.24923204
1764,1,0,0,0,2,4,0,5.4976406,15,128,10.34,-0.46280986,-1.8612965,-0.29809263
1765,1,0,0,1,4,4,1,7.3952918,0,84,15.84,-0.51606953,-1.8052335,-0.95792496
1766,1,0,0,0,2,3,0,5.953218,9,102,0,-0.27016044,-1.8607079,-0.83546948
1767,0,1,0,0,3,3,1,6.9759254,5,234,0,0.13530466,-1.6783862,-0.65314794
1768,1,0,0,0,2,3,1,6.9697304,0,157,10.56,-0.27016044,-1.8607079,-0.83546948
1769,1,0,0,0,4,3,1,7.410265,10,125,19.799999,-0.27016044,-1.8607079,-0.83546948
1770,1,0,0,0,2,3,1,7.0557852,14,174,6.1599998,-0.36161208,-1.845427,-0.29190397
1771,1,0,0,0,2,3,0,6.8193965,12,193,4.8400002,-0.36161208,-1.845427,-0.29190397
1772,1,0,0,0,3,3,1,7.5345225,26,232,14.3,-0.36161208,-1.845427,-0.29190397
1773,1,0,0,1,2,3,1,6.6370749,9,96,12.1,-0.70193106,-1.801492,-0.59696466
1774,1,0,0,1,1,3,0,6.1907878,8,83,13.86,-0.70193106,-1.801492,-0.59696466
1775,1,0,0,1,1,2,0,7.5125437,8,111,5.5,-0.70193106,-1.801492,-0.59696466
1776,1,0,0,1,3,4,1,5.7337432,9,80,14.96,-0.23307627,-1.8766443,-0.67739218
1777,0,0,1,1,3,2,1,5.5989666,3,133,21.559999,0.23692742,-1.6943227,-0.49507058
1778,0,0,1,1,3,5,1,7.4524398,4,191,30.139999,0.23692742,-1.6943227,-0.49507058
1779,0,0,1,1,1,4,0,7.5345225,5,113,7.48,0.23692742,-1.6943227,-0.49507058
1780,0,0,1,1,3,4,0,6.9147067,9,199,23.98,0.23692742,-1.6943227,-0.49507058
1781,0,0,1,1,2,5,0,8.4023762,12,149,51.040001,0.23692742,-1.6943227,-0.49507058
1782,0,0,1,1,1,3,0,7.6377068,12,133,14.96,0.23692742,-1.6943227,-0.49507058
1783,0,0,1,1,1,5,0,7.8002257,4,108,22.440001,0.23692742,-1.6943227,-0.49507058
1784,0,0,1,1,3,5,1,6.4139314,26,191,25.08,0.23692742,-1.6943227,-0.49507058
1785,0,0,1,1,2,5,0,6.6370749,23,178,26.84,0.23692742,-1.6943227,-0.49507058
1786,0,0,1,1,4,7,1,9.1012115,18,282,40.040001,0.23692742,-1.6943227,-0.49507058
1787,0,0,1,1,5,5,1,9.0915222,20,475,53.68,0.23692742,-1.6943227,-0.49507058
1788,0,0,1,1,3,8,1,8.5301867,14,238,21.120001,0.23692742,-1.6943227,-0.49507058
1789,0,0,1,1,3,7,1,7.3302221,13,173,32.560001,0.23692742,-1.6943227,-0.49507058
1790,1,0,0,0,4,4,1,6.714036,37,311,31.68,-0.55272496,-1.7337693,-2.2477098
1791,1,0,0,0,3,5,1,7.1195011,17,346,17.379999,-0.55272496,-1.7337693,-2.2477098
1792,1,0,0,0,4,4,1,7.2061696,11,207,43.34,-0.55272496,-1.7337693,-2.2477098
1793,0,1,0,1,1,3,0,5.4976406,21,127,23.540001,-0.5126245,-1.6462864,-0.25210199
1794,0,1,0,1,3,4,0,6.9396458,11,158,19.58,-0.5126245,-1.6462864,-0.25210199
1795,0,1,0,1,3,4,1,5.4331021,12,135,17.6,-0.5126245,-1.6462864,-0.25210199
1796,1,0,0,1,1,3,0,6.0784588,15,85,17.82,-0.91808963,-1.8286079,-0.43442354
1797,1,0,0,1,2,7,0,7.3790121,19,190,0,-0.91808963,-1.8286079,-0.43442354
1798,1,0,0,1,3,3,1,4.1521683,50,209,37.619999,-0.91808963,-1.8286079,-0.43442354
1799,0,1,0,1,4,4,1,8.4238224,47,111,20.459999,-0.7135669,-1.5142425,-0.11577111
1800,0,1,0,1,1,3,0,6.3843307,3,62,10.56,-0.29646596,-1.6191703,-0.41464302
1801,1,0,0,1,2,4,0,7.0714512,15,192,9.46,-0.70193106,-1.801492,-0.59696466
1802,0,1,0,1,2,5,1,6.9494495,10,166,11.44,-0.29646596,-1.6191703,-0.41464302
1803,0,1,0,1,3,5,1,9.0618773,45,254,58.52,-0.29646596,-1.6191703,-0.41464302
1804,1,0,0,1,2,3,0,6.8193965,11,214,11,-0.70193106,-1.801492,-0.59696466
1805,1,0,0,1,3,3,1,6.5092416,13,181,22.219999,-0.70193106,-1.801492,-0.59696466
1806,1,0,0,1,2,3,0,6.6370749,12,102,16.719999,-0.70193106,-1.801492,-0.59696466
1807,1,0,0,1,4,3,1,6.503315,0,0,0,-0.70193106,-1.801492,-0.59696466
1808,1,0,0,1,2,3,0,7.4255323,16,130,11.88,-0.23307627,-1.8766443,-0.67739218
1809,1,0,0,1,3,3,1,6.912178,21,120,23.98,-0.23307627,-1.8766443,-0.67739218
1810,1,0,0,1,2,2,0,7.6666942,20,319,40.919998,-0.23307627,-1.8766443,-0.67739218
1811,1,0,0,1,4,3,1,7.8467712,28,173,27.059999,-0.23307627,-1.8766443,-0.67739218
1812,1,0,0,1,1,3,0,7.7356873,15,207,13.2,-0.23307627,-1.8766443,-0.67739218
1813,1,0,0,1,2,3,0,7.5992308,21,120,9.0200005,-0.23307627,-1.8766443,-0.67739218
1814,1,0,0,1,1,2,0,6.6404028,13,100,10.12,-0.23307627,-1.8766443,-0.67739218
1815,1,0,0,1,1,2,0,6.9380116,4,177,27.059999,-0.23307627,-1.8766443,-0.67739218
1816,0,1,0,1,3,3,1,7.3678389,11,249,25.08,0.17238888,-1.6943227,-0.49507058
1817,0,1,0,1,3,5,1,7.5977015,8,169,18.92,0.17238888,-1.6943227,-0.49507058
1818,0,1,0,1,4,4,1,8.0674677,18,199,40.040001,0.17238888,-1.6943227,-0.49507058
1819,0,1,0,1,1,6,0,7.5613337,8,249,20.02,0.17238888,-1.6943227,-0.49507058
1820,0,1,0,1,2,3,0,7.9253888,13,133,20.02,0.17238888,-1.6943227,-0.49507058
1821,0,1,0,1,4,4,1,8.5627823,32,249,30.139999,0.17238888,-1.6943227,-0.49507058
1822,0,1,0,1,4,4,1,7.5538721,18,133,20.02,0.17238888,-1.6943227,-0.49507058
1823,0,1,0,1,2,3,0,8.0737457,10,133,20.02,0.17238888,-1.6943227,-0.49507058
1824,0,1,0,1,2,3,0,7.7315006,9,133,20.02,0.17238888,-1.6943227,-0.49507058
1825,0,0,1,1,2,5,1,7.2248616,7,125,7.48,0.23692742,-1.6943227,-0.49507058
1826,1,0,0,1,5,5,1,7.7039175,18,79,19.139999,-0.22760549,-1.8612965,-0.73570436
1827,1,0,0,0,1,4,0,8.2056904,22,300,12.32,-0.90201777,-1.7544729,-0.29825708
1828,1,0,0,0,2,5,0,6.3716831,22,290,8.1400003,-0.36161208,-1.845427,-0.29190397
1829,1,0,0,0,2,5,0,6.516789,20,348,6.1599998,-0.36161208,-1.845427,-0.29190397
1830,1,0,0,0,2,4,0,7.2248616,25,406,10.12,-0.36161208,-1.845427,-0.29190397
1831,1,0,0,0,3,5,1,6.092577,22,386,11.44,-0.36161208,-1.845427,-0.29190397
1832,1,0,0,0,3,4,1,6.6730852,26,444,9.46,-0.36161208,-1.845427,-0.29190397
1833,1,0,0,0,2,5,0,7.220407,20,348,4.4000001,-0.36161208,-1.845427,-0.29190397
1834,1,0,0,0,3,5,1,6.8025894,14,290,2.4200001,-0.36161208,-1.845427,-0.29190397
1835,0,1,0,1,1,3,0,6.1803164,2,63,13.64,-0.5126245,-1.6462864,-0.25210199
1836,0,1,0,1,2,4,0,7.0527105,7,145,10.34,-0.5126245,-1.6462864,-0.25210199
1837,0,1,0,1,1,3,0,6.2062922,7,55,5.5,-0.5126245,-1.6462864,-0.25210199
1838,0,1,0,1,2,3,0,6.7504034,9,111,11,-0.5126245,-1.6462864,-0.25210199
1839,0,1,0,1,2,3,0,8.1717892,18,217,26.4,-0.5126245,-1.6462864,-0.25210199
1840,0,1,0,1,3,5,0,6.4547534,0,222,12.1,-0.5126245,-1.6462864,-0.25210199
1841,0,1,0,1,2,3,0,6.5962529,23,237,18.040001,-0.5126245,-1.6462864,-0.25210199
1842,1,0,0,1,4,8,1,7.372643,0,370,24.860001,-0.70193106,-1.801492,-0.59696466
1843,1,0,0,1,4,4,1,6.2835984,15,120,21.120001,-0.23307627,-1.8766443,-0.67739218
1844,1,0,0,1,3,4,1,7.4255323,0,0,0,-0.23307627,-1.8766443,-0.67739218
1845,1,0,0,1,4,4,1,7.6377068,7,120,21.120001,-0.23307627,-1.8766443,-0.67739218
1846,1,0,0,1,4,4,1,6.1293001,16,185,21.780001,-0.23307627,-1.8766443,-0.67739218
1847,1,0,0,1,4,3,1,7.5796828,29,151,16.059999,-0.23307627,-1.8766443,-0.67739218
1848,1,0,0,1,3,4,1,6.2906933,4,59,27.5,-0.23307627,-1.8766443,-0.67739218
1849,1,0,0,1,3,3,1,6.2835984,0,0,0,-0.23307627,-1.8766443,-0.67739218
1850,1,0,0,1,2,3,0,6.713222,11,80,15.18,-0.23307627,-1.8766443,-0.67739218
1851,0,1,0,1,4,4,1,7.0587316,14,102,18.92,0.17238888,-1.6943227,-0.49507058
1852,0,1,0,1,4,4,1,6.24156,17,121,21.559999,0.17238888,-1.6943227,-0.49507058
1853,0,1,0,1,2,3,1,7.7876468,10,107,22.879999,0.17238888,-1.6943227,-0.49507058
1854,0,1,0,1,2,4,1,6.6191578,17,112,24.200001,0.17238888,-1.6943227,-0.49507058
1855,0,1,0,1,4,3,1,7.1677032,16,124,25.52,0.17238888,-1.6943227,-0.49507058
1856,0,1,0,1,4,4,1,7.7770424,20,138,26.18,0.17238888,-1.6943227,-0.49507058
1857,0,1,0,1,2,3,1,8.8118267,9,56,57.639999,0.17238888,-1.6943227,-0.49507058
1858,0,1,0,1,1,4,0,7.6450329,8,66,20.02,0.17238888,-1.6943227,-0.49507058
1859,0,1,0,1,3,3,1,7.8725462,7,98,12.1,0.17238888,-1.6943227,-0.49507058
1860,1,0,0,1,5,5,1,7.6135197,0,169,0,-0.23307627,-1.8766443,-0.67739218
1861,1,0,0,1,1,2,0,6.8193965,34,259,27.059999,-0.23307627,-1.8766443,-0.67739218
1862,1,0,0,1,4,5,1,7.9819393,11,438,36.080002,-0.23307627,-1.8766443,-0.67739218
1863,1,0,0,0,4,6,1,6.973547,0,458,0,-0.15023413,-1.6104575,-0.29809263
1864,1,0,0,0,2,3,1,6.9147067,0,321,0,-0.15023413,-1.6104575,-0.29809263
1865,1,0,0,0,2,4,0,7.2023888,0,305,0,-0.15023413,-1.6104575,-0.29809263
1866,1,0,0,0,3,3,1,5.9031057,43,297,13.64,-0.41508663,-1.9243628,-0.5750339
1867,0,1,0,0,1,3,0,7.0447598,36,226,9.0200005,-0.009621445,-1.7420412,-0.39271238
1868,0,1,0,0,2,4,0,5.7207842,13,261,20.24,-0.009621445,-1.7420412,-0.39271238
1869,1,0,0,0,1,5,0,8.7533302,3,314,10.78,-0.41508663,-1.9243628,-0.5750339
1870,1,0,0,0,1,4,0,6.9947495,15,272,10.78,-0.41508663,-1.9243628,-0.5750339
1871,1,0,0,0,2,4,0,7.4627113,16,251,10.78,-0.41508663,-1.9243628,-0.5750339
1872,0,1,0,0,1,5,0,7.3869176,6,272,20.24,-0.009621445,-1.7420412,-0.39271238
1873,0,1,0,0,1,4,0,7.3100195,26,436,24.860001,-0.009621445,-1.7420412,-0.39271238
1874,0,1,0,0,3,4,1,7.7652459,6,258,14.74,0.043852903,-1.6631055,-0.1875439
1875,1,0,0,0,3,3,1,7.3532872,22,406,4.4000001,-0.36161208,-1.845427,-0.29190397
1876,1,0,0,0,4,4,1,6.6370749,14,155,16.280001,-0.36161208,-1.845427,-0.29190397
1877,0,1,0,0,6,3,1,7.7615714,14,129,18.48,0.043852903,-1.6631055,-0.1875439
1878,1,0,0,0,2,3,0,7.230402,9,106,11,-0.36161208,-1.845427,-0.29190397
1879,1,0,0,0,1,2,0,6.8025894,4,68,4.8400002,-0.36161208,-1.845427,-0.29190397
1880,1,0,0,0,1,4,0,4.3344898,22,106,12.32,-0.36161208,-1.845427,-0.29190397
1881,1,0,0,0,2,4,1,6.9172287,16,216,2.8599999,-0.36161208,-1.845427,-0.29190397
1882,1,0,0,0,3,3,1,7.0817609,22,135,8.1400003,-0.36161208,-1.845427,-0.29190397
1883,1,0,0,0,1,3,0,6.8193965,5,139,5.2800002,-0.36161208,-1.845427,-0.29190397
1884,1,0,0,0,1,3,0,7.0817609,5,174,1.98,-0.36161208,-1.845427,-0.29190397
1885,1,0,0,0,2,3,0,7.4040918,6,135,6.1599998,-0.36161208,-1.845427,-0.29190397
1886,1,0,0,0,3,5,1,7.0647364,22,425,10.56,-0.36161208,-1.845427,-0.29190397
1887,1,0,0,0,2,5,1,7.3885856,12,192,7.2600002,-0.36161208,-1.845427,-0.29190397
1888,1,0,0,0,2,5,0,6.3864746,16,348,8.1400003,-0.36161208,-1.845427,-0.29190397
1889,1,0,0,0,2,5,0,7.4038386,37,348,20.459999,-0.36161208,-1.845427,-0.29190397
1890,1,0,0,0,3,5,1,7.0369692,22,425,9.0200005,-0.36161208,-1.845427,-0.29190397
1891,1,0,0,1,1,5,0,6.5794458,7,111,11.22,-0.37719712,-1.8040836,-0.51336354
1892,0,0,1,1,3,5,0,7.1306729,57,154,32.34,-0.23192742,-1.6191703,-0.41464302
1893,1,0,0,1,1,3,0,5.3641095,15,84,0,-0.23307627,-1.8766443,-0.67739218
1894,1,0,0,1,2,5,0,5.2099586,23,120,0,-0.23307627,-1.8766443,-0.67739218
1895,1,0,0,1,2,3,0,5.4976406,15,90,0,-0.23307627,-1.8766443,-0.67739218
1896,1,0,0,1,1,4,0,5.9031057,23,149,0,-0.23307627,-1.8766443,-0.67739218
1897,1,0,0,0,2,4,1,8.0721598,24,230,9.46,-0.33370528,-1.8021207,-0.43155354
1898,1,0,0,0,2,4,0,6.6826854,25,107,6.1599998,-0.33370528,-1.8021207,-0.43155354
1899,1,0,0,0,1,2,0,5.9031057,0,0,0,-0.33370528,-1.8021207,-0.43155354
1900,0,0,1,0,1,4,0,5.9831486,32,287,39.16,0.14252883,-1.6197991,-0.24923204
1901,1,0,0,0,1,5,0,5.9372387,28,117,16.5,-0.33370528,-1.8021207,-0.43155354
1902,0,1,0,0,1,3,0,6.3223643,11,185,14.3,0.078404345,-1.6197991,-0.24923204
1903,1,0,0,1,4,4,1,8.2465124,3,255,0,-0.22760549,-1.8612965,-0.73570436
